,title,price,link
37,Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light...,"₹22,990",/infinix-inbook-x1-neo-series-celeron-quad-core-8-gb-256-gb-ssd-windows-11-home-xl22-thin-light-laptop/p/itm83e1c68ae336a?pid=COMGG3S9XZV4PWHB&lid=LSTCOMGG3S9XZV4PWHB7QYYCQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMGG3S9XZV4PWHB.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
38,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X413EA-EB321WS Thin...,"₹41,990",/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x413ea-eb321ws-thin-light-laptop/p/itm6615e01e4f7d0?pid=COMG87FFW6EN4SUY&lid=LSTCOMG87FFW6EN4SUYAIB0DZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMG87FFW6EN4SUY.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
39,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=en_Ds5PTPKtdqLMCb6OHg7Qvo%2BQVTMC5nlvbZApaswUbkxe3XtdPy2Nh3AwYtPkjqm1SFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
40,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,"₹56,490",/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5111tu-thin-light-laptop/p/itmbecf654716fd5?pid=COMGG63HGDTFCCGW&lid=LSTCOMGG63HGDTFCCGWLETTA9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMGG63HGDTFCCGW.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
41,Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 81WA00Q3IN|81WA00MEIN Thin and L...,"₹33,490",/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-81wa00q3in-81wa00mein-thin-light-laptop/p/itm61227ecaffd8c?pid=COMG72M9TNRKQWQN&lid=LSTCOMG72M9TNRKQWQNFDLVMA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMG72M9TNRKQWQN.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
42,ASUS VivoBook 15 (2022) Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ562WS | X515JA-E...,"₹43,990",/asus-vivobook-15-2022-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej562ws-x515ja-ej592ws-thin-light-laptop/p/itm2e65b7fbcb497?pid=COMG87FF2SD7ZHK6&lid=LSTCOMG87FF2SD7ZHK6CCCXCI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMG87FF2SD7ZHK6.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
43,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=en_Ds5PTPKtdqLMCb6OHg7Qvo%2BQVTMC5nlvbZApaswUbkxTk%2BROeQQIg2yZJldfNTAWTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
44,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin ...,"₹42,990",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBS21FXQR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMG87FFTTGFCKBS.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
45,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thi...,"₹55,990",/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb533ws-thin-light-laptop/p/itm8290548fba964?pid=COMG87FFMMY7KSHH&lid=LSTCOMG87FFMMY7KSHHR7M3PU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMG87FFMMY7KSHH.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
46,DELL Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹40,690",/dell-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itmd45c13858a283?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTDBPNOP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=e214f4fb-077d-48ba-ae77-4be2735bc125.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
47,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_Ds5PTPKtdqLMCb6OHg7Qvo%2BQVTMC5nlvbZApaswUbkxwTkItGXNZj3jLvoIjpHGc14cLCLa%2BiYDtXisGQEOC3w%3D%3D&ppt=None&ppn=None&ssid=nl0c85878w0000001663399554583&qH=c06ea84a1e3dc3c6
48,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹58,990",/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm98c94bbf9bc20?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSQE9WVW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
49,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹67,990",/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ex-215-54-215-54-356v-a715-51g-53ay-gaming-laptop/p/itm17678327da6a5?pid=COMGHY4DFFQC2ZHW&lid=LSTCOMGHY4DFFQC2ZHWLUNZXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGHY4DFFQC2ZHW.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
50,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹47,990",/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
51,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm8cseTgkboZKoQgiede2IDezksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
52,Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 81WQ00MQIN|81WQ00NXIN Laptop,"₹29,374",/lenovo-ideapad-3-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-81wq00mqin-81wq00nxin-laptop/p/itm2560cd9192f02?pid=COMGDMXVJJB2HGMY&lid=LSTCOMGDMXVJJB2HGMYFKWK3S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGDMXVJJB2HGMY.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
53,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹39,490",/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmcc4420f399faf?pid=COMG9NYDK7VGYKU4&lid=LSTCOMG9NYDK7VGYKU4N0GKFO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMG9NYDK7VGYKU4.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
54,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹38,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMG9VHHG6Q3RRJX.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
55,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm%2BEnbbYnqzc2%2F9Wp2I8avfhWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
56,Nokia PureBook S14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) NKi511TL165S Thin and Light L...,"₹35,990",/nokia-purebook-s14-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-nki511tl165s-thin-light-laptop/p/itm14b4c07e2299e?pid=COMG3FAWJKFWGWFZ&lid=LSTCOMG3FAWJKFWGWFZWFYJRE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMG3FAWJKFWGWFZ.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
57,HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light La...,"₹60,990",/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-14-ec1019au-thin-light-laptop/p/itma87dcdbbd87a3?pid=COMGDSFCWQY5EFZB&lid=LSTCOMGDSFCWQY5EFZBI2IRJS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGDSFCWQY5EFZB.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
58,acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹23,990",/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGBNUMF8CDJZFH.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
59,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm94WSQTtbud9O%2FJMZZCA90WNQT60X8jnqXBk3itu2XbaQ%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
60,DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,"₹39,990",/dell-ryzen-3-quad-core-5425u-8-gb-512-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itmd0337f7f60741?pid=COMGF478YE3YYPC6&lid=LSTCOMGF478YE3YYPC6HKHQLK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGF478YE3YYPC6.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
61,DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,"₹32,990",/dell-inspiron-pentium-silver-8-gb-256-gb-ssd-windows-11-home-3521-notebook/p/itm8a3845e0d7c3d?pid=COMGCYF92HFJXHTU&lid=LSTCOMGCYF92HFJXHTUAWJIWY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGCYF92HFJXHTU.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
62,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,"₹48,017",/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/p/itm808dc28eb54e7?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
63,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm9owm6700DPQkOduoHl5QngSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
64,MSI Sword 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹84,990",/msi-sword-15-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-a12ud-471in-gaming-laptop/p/itmc384d276b42b2?pid=COMGEY8WZREVKB2R&lid=LSTCOMGEY8WZREVKB2R2HVPBM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGEY8WZREVKB2R.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
65,ASUS Vivobook Ultra K15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L313WS Laptop,"₹45,990",/asus-vivobook-ultra-k15-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l313ws-laptop/p/itm8a7c362bf195a?pid=COMGA22GGPFGPFZP&lid=LSTCOMGA22GGPFGPFZPFJNF0B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGA22GGPFGPFZP.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
66,HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop,"₹53,990",/hp-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm09b322c037285?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9C3FOYP9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGFRHGDB9G3Z9C.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
67,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm9HFtl%2BEu22xKCJZokbiD9qTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
68,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹32,990",/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGFM5BYHQPXCRZ.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
69,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"₹1,19,900",/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm48f8f11263927?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG859PGKWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGFB2GMCRXZG85.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
70,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s - dy2507TU Thin and Light Laptop,"₹38,490",/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2507tu-thin-light-laptop/p/itm183e95bd1f23b?pid=COMGG63H9BFFUYVY&lid=LSTCOMGG63H9BFFUYVYQPFKJJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=080ee87e-0ac1-4ffa-9b57-b4fc03f2a031.COMGG63H9BFFUYVY.SEARCH&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
71,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=en_w9Upy6dE5EOXGFj6Zua7kfVlQnMOFVmmCTh6%2Bl99%2Bm%2FYRFB0BKS%2FPWk7npDBh5Pz14cLCLa%2BiYDtXisGQEOC3w%3D%3D&ppt=None&ppn=None&ssid=1guzw2yo680000001663399557126&qH=c06ea84a1e3dc3c6
72,MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹52,990",/msi-gf63-thin-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-11sc-1046in-gaming-laptop/p/itm4b5beacb857d7?pid=COMGGZ23ZZPQYFJA&lid=LSTCOMGGZ23ZZPQYFJAWNHHWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=6e40a91d-e767-49ea-b520-3a73ea38f8c3.COMGGZ23ZZPQYFJA.SEARCH&ppt=None&ppn=None&ssid=lytcjyq5ts0000001663399558765&qH=c06ea84a1e3dc3c6
73,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,"₹1,09,990",/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-11ugk-431in-gaming-laptop/p/itm9eaffcc31a058?pid=COMG6E8PV7JC3SMM&lid=LSTCOMG6E8PV7JC3SMMVHYKEI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=6e40a91d-e767-49ea-b520-3a73ea38f8c3.COMG6E8PV7JC3SMM.SEARCH&ppt=None&ppn=None&ssid=lytcjyq5ts0000001663399558765&qH=c06ea84a1e3dc3c6
